date,close,high,low,open,volume
2023-01-01,1817.2100830078125,1818.83447265625,1810.7501220703125,1815.0234375,146364
2023-01-02,1817.010986328125,1819.8570556640625,1812.610595703125,1817.2166748046875,577827
2023-01-03,1833.5185546875,1835.1619873046875,1813.375,1817.20849609375,961512
2023-01-04,1850.59423828125,1850.6763916015625,1831.0830078125,1833.855712890625,620667
2023-01-05,1830.7003173828125,1851.337646484375,1829.375,1850.0955810546875,565213
2023-01-06,1841.61279296875,1844.9619140625,1823.878662109375,1830.76904296875,1269176
2023-01-07,1846.0186767578125,1847.2952880859375,1836.5477294921875,1840.7330322265625,348003
2023-01-08,1846.9464111328125,1849.6500244140625,1837.9947509765625,1846.58984375,786185
2023-01-09,1862.476806640625,1866.1143798828125,1845.0714111328125,1847.35693359375,1881348
2023-01-10,1880.6171875,1883.408203125,1860.882080078125,1862.4647216796875,1071980
2023-01-11,1874.1728515625,1883.1328125,1868.0096435546875,1880.744140625,505965
2023-01-12,1889.7864990234375,1895.061767578125,1871.9876708984375,1876.4962158203125,1411248
2023-01-13,1900.856689453125,1903.4796142578125,1885.268798828125,1890.15869140625,360811
2023-01-14,1904.355224609375,1912.1195068359375,1889.4268798828125,1901.3206787109375,170957
2023-01-15,1910.0281982421875,1917.4100341796875,1900.52294921875,1904.663818359375,185191
2023-01-16,1908.169921875,1917.072265625,1902.974853515625,1910.2554931640625,228628
2023-01-17,1887.3939208984375,1909.8443603515625,1877.98681640625,1908.19970703125,693384
2023-01-18,1891.6939697265625,1899.1312255859375,1872.02880859375,1886.23779296875,460319
2023-01-19,1911.4483642578125,1914.798828125,1887.6007080078125,1891.6787109375,726888
2023-01-20,1921.1610107421875,1930.56396484375,1910.8787841796875,1911.5042724609375,971757
2023-01-21,1920.378173828125,1923.9522705078125,1911.345703125,1921.6741943359375,522013
2023-01-22,1915.1656494140625,1921.8382568359375,1909.535400390625,1920.6905517578125,238549
2023-01-23,1922.0194091796875,1923.5921630859375,1907.863037109375,1915.1402587890625,627239
2023-01-24,1921.0108642578125,1927.3880615234375,1913.645263671875,1921.73828125,745473
2023-01-25,1921.962158203125,1925.527099609375,1909.8638916015625,1921.038818359375,1152159
2023-01-26,1907.513427734375,1933.74267578125,1896.2301025390625,1921.6434326171875,458919
2023-01-27,1913.920654296875,1915.1314697265625,1899.880615234375,1907.963623046875,538038
2023-01-28,1914.524658203125,1914.524658203125,1903.7637939453125,1914.3662109375,667538
2023-01-29,1911.13916015625,1919.02099609375,1894.6671142578125,1914.2471923828125,607625
2023-01-30,1913.7872314453125,1924.4822998046875,1902.106689453125,1910.885498046875,978476
2023-01-31,1916.6795654296875,1920.58056640625,1899.5504150390625,1912.7359619140625,1745533
2023-02-01,1931.7760009765625,1934.66552734375,1908.6871337890625,1917.0579833984375,2218703
2023-02-02,1912.1180419921875,1943.4022216796875,1908.43408203125,1931.411376953125,1411312
2023-02-03,1868.218994140625,1917.0496826171875,1867.1256103515625,1912.8055419921875,1386383
2023-02-04,1863.8359375,1871.9256591796875,1861.10107421875,1868.1689453125,1698778
2023-02-05,1862.619384765625,1866.5533447265625,1860.0281982421875,1864.0321044921875,1679208
2023-02-06,1864.0443115234375,1871.700439453125,1861.7672119140625,1862.6094970703125,1359617
2023-02-07,1869.359375,1872.55712890625,1861.26025390625,1864.0234375,1978028
2023-02-08,1869.5631103515625,1876.517822265625,1863.2342529296875,1869.039306640625,1632172
2023-02-09,1858.24365234375,1871.5147705078125,1852.4144287109375,1869.901123046875,1323724
2023-02-10,1856.0023193359375,1859.7802734375,1848.7003173828125,1857.6973876953125,1278933
2023-02-11,1851.629638671875,1858.1837158203125,1847.2459716796875,1856.00341796875,1446181
2023-02-12,1854.761474609375,1854.804443359375,1842.3095703125,1850.22802734375,1383452
2023-02-13,1844.437744140625,1855.5350341796875,1836.5618896484375,1855.447998046875,1691186
2023-02-14,1847.8843994140625,1856.130126953125,1842.430908203125,1844.1822509765625,2963471
2023-02-15,1840.4429931640625,1865.514892578125,1834.1903076171875,1848.271240234375,1713025
2023-02-16,1832.1343994140625,1844.4400634765625,1813.863525390625,1840.60302734375,1715543
2023-02-17,1837.308837890625,1843.5311279296875,1820.377685546875,1831.69873046875,1839838
2023-02-18,1841.3309326171875,1841.998291015625,1834.8585205078125,1837.9886474609375,1682095
2023-02-19,1836.68798828125,1851.7220458984375,1836.68798828125,1841.5128173828125,1682383
2023-02-20,1839.41552734375,1844.2957763671875,1835.5477294921875,1837.5408935546875,1717797
2023-02-21,1837.796630859375,1843.0347900390625,1832.138671875,1839.64794921875,1471621
2023-02-22,1829.2611083984375,1842.1580810546875,1828.197021484375,1837.40625,1456861
2023-02-23,1825.462646484375,1835.041748046875,1822.7786865234375,1829.41015625,3722460
2023-02-24,1809.7342529296875,1825.5238037109375,1808.386474609375,1825.2864990234375,2817713
2023-02-25,1811.6849365234375,1832.511474609375,1808.9989013671875,1809.8568115234375,1659700
2023-02-26,1810.0860595703125,1812.537109375,1807.4964599609375,1811.491455078125,1250065
2023-02-27,1812.4954833984375,1814.675048828125,1808.0728759765625,1809.923095703125,1906721
2023-02-28,1822.5072021484375,1826.7841796875,1806.805419921875,1812.49267578125,1780901
2023-03-01,1836.3287353515625,1838.901611328125,1820.5220947265625,1822.741943359375,1579534
2023-03-02,1837.1798095703125,1838.2254638671875,1829.6800537109375,1836.2786865234375,664179
2023-03-03,1854.2320556640625,1854.4971923828125,1834.875732421875,1837.3016357421875,2231419
2023-03-04,1855.8477783203125,1858.0291748046875,1853.103515625,1854.459716796875,426887
2023-03-05,1852.356201171875,1857.96923828125,1851.7320556640625,1855.685302734375,316838
2023-03-06,1849.4088134765625,1857.5670166015625,1849.11376953125,1852.382080078125,428091
2023-03-07,1822.38134765625,1851.9190673828125,1822.071533203125,1849.3812255859375,740175
2023-03-08,1816.8642578125,1824.68212890625,1812.5885009765625,1822.416015625,1582283
2023-03-09,1831.1585693359375,1833.8638916015625,1813.8026123046875,1817.0030517578125,8962544
2023-03-10,1858.186767578125,1861.7633056640625,1827.2962646484375,1831.2587890625,7066588
2023-03-11,1872.0291748046875,1895.6708984375,1854.2005615234375,1858.169921875,62793935
2023-03-12,1896.4227294921875,1910.8349609375,1869.793212890625,1871.8741455078125,89846841
2023-03-13,1910.38134765625,1918.37255859375,1886.5335693359375,1895.982421875,13310554
2023-03-14,1906.068115234375,1919.2763671875,1900.1373291015625,1910.3028564453125,9627413
2023-03-15,1918.554931640625,1932.3148193359375,1892.2430419921875,1906.45263671875,6764155
2023-03-16,1916.99267578125,1928.3760986328125,1909.2850341796875,1918.970703125,6098526
2023-03-17,1981.216552734375,1983.6273193359375,1914.917236328125,1917.099853515625,7128113
2023-03-18,1984.20947265625,1986.5947265625,1971.400634765625,1981.1517333984375,6964133
2023-03-19,1984.0487060546875,2000.7762451171875,1977.864990234375,1984.5147705078125,7780065
2023-03-20,1973.826416015625,2004.7142333984375,1970.042724609375,1983.0467529296875,7552099
2023-03-21,1952.850341796875,1982.477783203125,1944.16064453125,1973.6951904296875,8726155
2023-03-22,1969.3291015625,1973.2156982421875,1947.224365234375,1952.92041015625,6766838
2023-03-23,1990.0374755859375,1995.06884765625,1967.256103515625,1968.9732666015625,6658541
2023-03-24,1983.340576171875,2000.6796875,1975.011474609375,1990.0037841796875,10324733
2023-03-25,1976.8890380859375,1983.74462890625,1976.2392578125,1983.296875,6730173
2023-03-26,1979.526611328125,1982.6693115234375,1974.0447998046875,1977.115478515625,6457485
2023-03-27,1962.8651123046875,1980.7213134765625,1950.40576171875,1979.6412353515625,6929885
2023-03-28,1976.2330322265625,1979.2281494140625,1958.9818115234375,1963.0797119140625,6828892
2023-03-29,1965.2332763671875,1976.693603515625,1964.0341796875,1976.202392578125,6890759
2023-03-30,1982.8779296875,1984.5108642578125,1960.1356201171875,1965.3922119140625,7367939
2023-03-31,1978.3309326171875,1987.149169921875,1973.60546875,1982.3353271484375,6615897
2023-04-01,1973.375732421875,1979.732666015625,1972.2950439453125,1978.711181640625,6628118
2023-04-02,1965.183349609375,1973.877685546875,1964.9727783203125,1973.21435546875,6769759
2023-04-03,1983.8524169921875,1986.2186279296875,1959.80908203125,1965.2032470703125,7507290
2023-04-04,2020.18212890625,2020.83154296875,1977.60107421875,1983.8936767578125,6795680
2023-04-05,2021.75732421875,2031.1463623046875,2017.664794921875,2020.1690673828125,11066624
2023-04-06,2016.93896484375,2024.156982421875,2014.258544921875,2021.887939453125,6262705
2023-04-07,2012.335693359375,2018.8814697265625,2009.36669921875,2016.9005126953125,6477299
2023-04-08,2011.8038330078125,2013.2509765625,2007.836669921875,2012.1361083984375,6436489
2023-04-09,2005.0457763671875,2014.8719482421875,2001.3541259765625,2011.7340087890625,6992713
2023-04-10,1995.3607177734375,2005.804931640625,1991.9283447265625,2004.9891357421875,7205490
2023-04-11,2005.7427978515625,2009.3189697265625,1992.28515625,1995.38916015625,4167396
2023-04-12,2020.4337158203125,2025.180908203125,2005.869873046875,2005.912841796875,5515922
2023-04-13,2041.5048828125,2044.324462890625,2017.2884521484375,2018.1795654296875,7479698
2023-04-14,2008.113525390625,2047.0191650390625,2000.4251708984375,2041.5714111328125,5790687
2023-04-15,2006.0548095703125,2010.1773681640625,2005.8944091796875,2007.705322265625,6704561
2023-04-16,2006.900634765625,2009.59423828125,2004.19873046875,2006.0208740234375,6907217
2023-04-17,1998.282470703125,2014.4625244140625,1995.6746826171875,2006.8900146484375,6669411
2023-04-18,2008.542724609375,2011.5023193359375,1996.5257568359375,1998.5474853515625,6289122
2023-04-19,1996.9300537109375,2008.7373046875,1973.0501708984375,2008.348876953125,6609094
2023-04-20,2007.2391357421875,2009.6824951171875,1992.4454345703125,1996.086669921875,7171480
2023-04-21,1985.8453369140625,2008.6204833984375,1980.1990966796875,2007.166259765625,6876541
2023-04-22,1984.6964111328125,1987.711669921875,1982.4283447265625,1986.3333740234375,6680372
2023-04-23,1986.3115234375,1988.6263427734375,1983.49072265625,1985.05126953125,6794436
2023-04-24,1995.6981201171875,1995.6981201171875,1978.5682373046875,1986.337158203125,6964471
2023-04-25,1999.64208984375,2001.866943359375,1985.926513671875,1995.575439453125,3772765
2023-04-26,1996.0577392578125,2005.237060546875,1989.6846923828125,1999.550048828125,7930517
2023-04-27,1989.8065185546875,2003.4365234375,1986.5343017578125,1996.26611328125,7372469
2023-04-28,1992.3623046875,1994.78515625,1982.4400634765625,1989.7823486328125,5578782
2023-04-29,1993.7891845703125,1994.5977783203125,1990.2659912109375,1992.314697265625,5958345
2023-04-30,1990.869873046875,1997.5992431640625,1990.18310546875,1993.4107666015625,5876645
2023-05-01,1985.714111328125,2005.7696533203125,1982.5460205078125,1990.6766357421875,5531179
2023-05-02,2015.114501953125,2017.314453125,1983.8349609375,1985.8011474609375,8915616
2023-05-03,2047.5238037109375,2049.01025390625,2012.33203125,2015.346435546875,14440758
2023-05-04,2047.5328369140625,2049.865966796875,2032.2637939453125,2047.7342529296875,7204040
2023-05-05,2014.434814453125,2051.64892578125,2007.0164794921875,2047.473876953125,7404749
2023-05-06,2015.90625,2020.2286376953125,2014.6851806640625,2014.855712890625,6998708
2023-05-07,2016.0238037109375,2018.942626953125,2015.0465087890625,2015.919677734375,6868229
2023-05-08,2022.0552978515625,2028.1282958984375,2012.9677734375,2015.1483154296875,7945662
2023-05-09,2034.9945068359375,2036.881103515625,2019.2952880859375,2022.041748046875,6687079
2023-05-10,2031.390380859375,2045.3756103515625,2025.3599853515625,2035.1322021484375,7139130
2023-05-11,2017.8717041015625,2038.144775390625,2016.796875,2031.373779296875,6436971
2023-05-12,2014.2947998046875,2020.350830078125,2004.13916015625,2017.664794921875,6782332
2023-05-13,2011.6767578125,2014.435302734375,2009.7713623046875,2014.331298828125,6706940
2023-05-14,2011.765869140625,2015.3387451171875,2009.2969970703125,2011.62255859375,6965371
2023-05-15,2014.3804931640625,2020.35986328125,2008.37255859375,2011.5369873046875,6988079
2023-05-16,1995.1961669921875,2018.5780029296875,1994.1099853515625,2015.1185302734375,12630744
2023-05-17,1987.4927978515625,1999.0496826171875,1986.058349609375,1995.095458984375,8555581
2023-05-18,1964.2967529296875,1990.9207763671875,1958.8443603515625,1987.524658203125,9851375
2023-05-19,1977.5809326171875,1980.9310302734375,1960.736083984375,1964.6822509765625,7242730
2023-05-20,1976.8387451171875,1978.7730712890625,1975.083251953125,1977.670166015625,6959382
2023-05-21,1977.6844482421875,1978.8602294921875,1975.6231689453125,1976.7550048828125,6687747
2023-05-22,1972.462890625,1980.41943359375,1971.687255859375,1977.70263671875,6426618
2023-05-23,1974.708740234375,1976.490478515625,1959.73779296875,1972.43896484375,10200014
2023-05-24,1960.895263671875,1983.41259765625,1958.168701171875,1974.7987060546875,6932769
2023-05-25,1944.594970703125,1963.3502197265625,1942.64892578125,1960.75146484375,3912580
2023-05-26,1956.9410400390625,1972.2572021484375,1943.118408203125,1944.4808349609375,4866228
2023-05-27,1949.8287353515625,1964.55712890625,1946.9296875,1956.7335205078125,5677778
2023-05-28,1943.1651611328125,1950.3817138671875,1942.1781005859375,1949.6224365234375,6126897
2023-05-29,1943.92138671875,1948.0760498046875,1937.2596435546875,1943.3077392578125,5867858
2023-05-30,1958.049072265625,1961.89306640625,1937.713134765625,1943.9444580078125,5171463
2023-05-31,1962.85986328125,1966.4849853515625,1954.3248291015625,1958.0914306640625,5657727
2023-06-01,1973.65283203125,1978.106201171875,1957.4447021484375,1962.7874755859375,5913351
2023-06-02,1952.9503173828125,1977.169921875,1952.635009765625,1973.6829833984375,4139560
2023-06-03,1950.845947265625,1953.71240234375,1947.880126953125,1953.00439453125,4853104
2023-06-04,1951.468994140625,1952.1461181640625,1947.7353515625,1950.87939453125,4348849
2023-06-05,1959.88623046875,1961.507568359375,1943.352294921875,1951.545654296875,8174009
2023-06-06,1960.592529296875,1964.792236328125,1952.9144287109375,1959.5159912109375,5573620
2023-06-07,1943.568359375,1963.078125,1940.99609375,1960.6396484375,5541205
2023-06-08,1961.55078125,1965.945556640625,1943.5457763671875,1943.5457763671875,6710081
2023-06-09,1961.6929931640625,1966.6856689453125,1959.372802734375,1961.543701171875,7412951
2023-06-10,1957.6854248046875,1963.4273681640625,1955.78076171875,1961.739501953125,7313739
2023-06-11,1958.9212646484375,1960.4627685546875,1954.3521728515625,1957.68505859375,7140088
2023-06-12,1959.0928955078125,1964.6729736328125,1952.5220947265625,1958.66162109375,8544417
2023-06-13,1945.28564453125,1963.86962890625,1942.062744140625,1958.945068359375,6482699
2023-06-14,1945.6357421875,1957.6365966796875,1941.6165771484375,1945.28564453125,7038696
2023-06-15,1956.2939453125,1959.51123046875,1931.5146484375,1945.774169921875,7104613
2023-06-16,1957.3863525390625,1963.71875,1951.68896484375,1956.3017578125,6528781
2023-06-17,1957.1788330078125,1959.152099609375,1953.2783203125,1957.35986328125,8359405
2023-06-18,1954.9488525390625,1958.9071044921875,1951.2340087890625,1957.1881103515625,6698766
2023-06-19,1952.3897705078125,1956.6019287109375,1946.222900390625,1954.97509765625,6909827
2023-06-20,1938.7818603515625,1953.482666015625,1933.0863037109375,1952.3470458984375,7239184
2023-06-21,1934.329345703125,1940.6009521484375,1926.6064453125,1938.49462890625,8643833
2023-06-22,1919.353271484375,1937.254638671875,1918.2982177734375,1934.0111083984375,7163736
2023-06-23,1926.89453125,1939.044921875,1916.224853515625,1919.3321533203125,6696005
2023-06-24,1926.6580810546875,1928.1041259765625,1923.48291015625,1926.6800537109375,7052325
2023-06-25,1929.671875,1931.0517578125,1924.1090087890625,1927.0076904296875,6939905
2023-06-26,1925.8177490234375,1934.6240234375,1925.2392578125,1929.5657958984375,7028091
2023-06-27,1919.6351318359375,1931.1326904296875,1916.3927001953125,1925.7115478515625,7035172
2023-06-28,1913.69482421875,1920.930908203125,1909.5020751953125,1919.7008056640625,5292749
2023-06-29,1912.2503662109375,1915.9407958984375,1901.3988037109375,1914.014404296875,1090182
2023-06-30,1922.5137939453125,1923.738037109375,1906.601806640625,1912.0316162109375,4079697
2023-07-01,1918.3189697265625,1923.3050537109375,1914.3248291015625,1922.5491943359375,13531069
2023-07-02,1920.501953125,1923.004150390625,1917.111328125,1917.916015625,18465668
2023-07-03,1924.608642578125,1931.722412109375,1914.6014404296875,1920.42822265625,5033534
2023-07-04,1926.249755859375,1930.0458984375,1923.3602294921875,1924.6871337890625,6156020
2023-07-05,1918.0230712890625,1931.540283203125,1916.2073974609375,1926.360595703125,6118003
2023-07-06,1910.5120849609375,1924.8450927734375,1905.1092529296875,1917.7099609375,6658805
2023-07-07,1924.6505126953125,1929.4271240234375,1909.5137939453125,1910.4771728515625,6240690
2023-07-08,1924.37939453125,1925.5914306640625,1923.051025390625,1924.538818359375,6592470
2023-07-09,1924.75390625,1926.105224609375,1922.31591796875,1924.4248046875,6248906
2023-07-10,1925.3631591796875,1927.2626953125,1914.58935546875,1924.7275390625,7071211
2023-07-11,1932.774169921875,1935.1483154296875,1925.168701171875,1925.5078125,6270968
2023-07-12,1952.0003662109375,1953.38232421875,1931.8795166015625,1932.774169921875,6194089
2023-07-13,1959.1658935546875,1962.865966796875,1950.15234375,1952.0123291015625,6265049
2023-07-14,1955.00830078125,1961.718994140625,1952.6640625,1959.177978515625,5697863
2023-07-15,1953.8837890625,1955.6558837890625,1951.472412109375,1954.7498779296875,4541006
2023-07-16,1954.11328125,1956.630859375,1951.779052734375,1953.7103271484375,2374191
2023-07-17,1955.23779296875,1958.9700927734375,1948.9951171875,1954.1531982421875,337452
2023-07-18,1976.827880859375,1980.5567626953125,1955.169189453125,1955.2362060546875,3997356
2023-07-19,1977.3740234375,1980.1002197265625,1969.1268310546875,1976.9154052734375,4525382
2023-07-20,1969.2191162109375,1984.0072021484375,1967.2164306640625,1977.425537109375,6098117
2023-07-21,1965.3291015625,1973.833984375,1961.869140625,1969.2520751953125,2592093
2023-07-22,1964.5550537109375,1966.1322021484375,1961.390380859375,1965.3328857421875,1101597
2023-07-23,1963.1123046875,1965.244384765625,1960.3310546875,1964.7598876953125,4675357
2023-07-24,1957.662109375,1971.6319580078125,1956.6524658203125,1962.8016357421875,4977469
2023-07-25,1969.3116455078125,1969.6695556640625,1956.8740234375,1957.623779296875,4500201
2023-07-26,1971.0833740234375,1977.029052734375,1964.3104248046875,1969.4432373046875,3125808
2023-07-27,1948.3916015625,1978.9000244140625,1944.6092529296875,1971.9765625,1485070
2023-07-28,1960.2137451171875,1963.256103515625,1946.1722412109375,1948.398681640625,1049077
2023-07-29,1955.35205078125,1960.7947998046875,1953.8043212890625,1960.1688232421875,1393039
2023-07-30,1957.8250732421875,1960.58984375,1954.0882568359375,1955.4407958984375,2037648
2023-07-31,1967.0111083984375,1971.78515625,1952.100830078125,1957.7364501953125,2362392
2023-08-01,1951.3408203125,1967.1326904296875,1940.9228515625,1966.9610595703125,1342588
2023-08-02,1937.4610595703125,1951.8133544921875,1934.2003173828125,1951.3037109375,1058948
2023-08-03,1934.1519775390625,1939.9573974609375,1930.9139404296875,1937.7352294921875,733754
2023-08-04,1940.33203125,1947.4989013671875,1931.6356201171875,1934.0911865234375,1175662
2023-08-05,1943.4962158203125,1945.083251953125,1939.4766845703125,1940.3316650390625,845315
2023-08-06,1940.4498291015625,1948.8909912109375,1940.4498291015625,1943.4661865234375,888765
2023-08-07,1941.7213134765625,1947.447021484375,1933.1893310546875,1940.440673828125,870809
2023-08-08,1931.0743408203125,1941.5792236328125,1924.6864013671875,1941.5792236328125,898637
2023-08-09,1921.6832275390625,1936.14501953125,1919.3770751953125,1931.0936279296875,1149218
2023-08-10,1917.3590087890625,1930.0947265625,1915.9437255859375,1921.780517578125,1221685
2023-08-11,1913.4295654296875,1921.5880126953125,1912.225830078125,1917.370849609375,840446
2023-08-12,1915.3514404296875,1917.5010986328125,1910.1268310546875,1913.412109375,688547
2023-08-13,1910.5823974609375,1917.34814453125,1908.8143310546875,1915.4664306640625,745067
2023-08-14,1910.27001953125,1917.578369140625,1905.6663818359375,1910.574462890625,1075214
2023-08-15,1905.0059814453125,1911.0255126953125,1900.9796142578125,1910.30322265625,1381427
2023-08-16,1900.9290771484375,1911.9296875,1898.03759765625,1905.0240478515625,1185255
2023-08-17,1898.00439453125,1906.5899658203125,1888.407958984375,1900.9027099609375,11344279
2023-08-18,1899.056396484375,1903.2545166015625,1889.78857421875,1898.0887451171875,3870556
2023-08-19,1897.924072265625,1900.2381591796875,1892.3475341796875,1899.10693359375,1052602
2023-08-20,1896.4906005859375,1899.806884765625,1893.551025390625,1897.92236328125,811729
2023-08-21,1902.9713134765625,1910.55810546875,1891.8231201171875,1896.4442138671875,2514369
2023-08-22,1906.768310546875,1912.455810546875,1896.2802734375,1902.982421875,1533862
2023-08-23,1923.8460693359375,1924.612060546875,1904.81884765625,1906.3211669921875,894250
2023-08-24,1918.322998046875,1927.529052734375,1915.7965087890625,1923.8265380859375,641757
2023-08-25,1917.1300048828125,1922.1329345703125,1908.4564208984375,1918.433837890625,1043454
2023-08-26,1917.9127197265625,1920.7763671875,1916.0491943359375,1917.1219482421875,867080
2023-08-27,1919.3013916015625,1920.142333984375,1916.3321533203125,1917.8916015625,1012098
2023-08-28,1922.0338134765625,1927.1273193359375,1915.56494140625,1919.5888671875,3371194
2023-08-29,1937.2559814453125,1938.852294921875,1916.7679443359375,1922.028564453125,2069725
2023-08-30,1942.6591796875,1953.0836181640625,1933.5709228515625,1937.2735595703125,1721236
2023-08-31,1943.7216796875,1951.173095703125,1936.387451171875,1942.70849609375,1282472
2023-09-01,1939.8143310546875,1950.239990234375,1934.0738525390625,1943.755126953125,2564079
2023-09-02,1940.349609375,1947.2672119140625,1934.3822021484375,1939.844482421875,1192480
2023-09-03,1939.451416015625,1948.178466796875,1936.6746826171875,1940.4071044921875,1021469
2023-09-04,1941.04150390625,1947.4154052734375,1937.960693359375,1939.3919677734375,1006199
2023-09-05,1928.514892578125,1944.513671875,1926.73486328125,1941.0374755859375,2384754
2023-09-06,1917.9752197265625,1933.7996826171875,1916.4246826171875,1928.51708984375,1885120
2023-09-07,1918.884033203125,1928.4605712890625,1917.410400390625,1918.378662109375,1496878
2023-09-08,1924.4549560546875,1933.17822265625,1918.5098876953125,1919.047119140625,1666917
2023-09-09,1924.2203369140625,1926.651611328125,1917.0426025390625,1924.4658203125,1400368
2023-09-10,1919.1309814453125,1928.6856689453125,1915.814697265625,1924.244873046875,1594445
2023-09-11,1925.9290771484375,1935.6361083984375,1919.32666015625,1919.32666015625,1855240
2023-09-12,1919.60986328125,1926.7508544921875,1909.3731689453125,1925.914306640625,1916787
2023-09-13,1916.7337646484375,1922.20263671875,1909.207275390625,1919.83203125,1676874
2023-09-14,1912.169921875,1921.6693115234375,1903.6107177734375,1916.7491455078125,1915941
2023-09-15,1920.738037109375,1928.2777099609375,1911.2117919921875,1912.05029296875,1331148
2023-09-16,1916.638671875,1928.0435791015625,1916.0908203125,1920.8800048828125,1282250
2023-09-17,1929.2652587890625,1931.205322265625,1915.988525390625,1916.61474609375,1233670
2023-09-18,1932.910400390625,1933.67236328125,1917.5821533203125,1929.2589111328125,1583869
2023-09-19,1925.2242431640625,1933.463134765625,1924.18359375,1932.9781494140625,3740177
2023-09-20,1929.94677734375,1942.6304931640625,1920.881591796875,1925.2242431640625,2741019
2023-09-21,1924.3302001953125,1930.071533203125,1916.654541015625,1929.94091796875,1854824
2023-09-22,1921.34326171875,1930.0504150390625,1919.7059326171875,1924.39599609375,1716652
2023-09-23,1923.50634765625,1928.7515869140625,1917.659912109375,1921.32373046875,1702048
2023-09-24,1919.3126220703125,1926.9852294921875,1917.9371337890625,1923.465087890625,1928581
2023-09-25,1918.8233642578125,1926.43994140625,1916.0150146484375,1919.3011474609375,1526950
2023-09-26,1899.977783203125,1918.8165283203125,1897.9779052734375,1918.7803955078125,4424341
2023-09-27,1879.7445068359375,1902.4697265625,1873.025146484375,1899.8896484375,2157716
2023-09-28,1875.0570068359375,1884.7398681640625,1865.93310546875,1879.7139892578125,1835433
2023-09-29,1855.8790283203125,1885.0059814453125,1854.9171142578125,1875.1046142578125,1871916
2023-09-30,1854.9654541015625,1866.29296875,1844.2945556640625,1855.879150390625,1413434
2023-10-01,1861.790771484375,1873.154052734375,1848.3292236328125,1854.8699951171875,2015345
2023-10-02,1835.48828125,1863.85986328125,1834.2366943359375,1861.814208984375,2432777
2023-10-03,1831.7459716796875,1842.7545166015625,1823.456298828125,1835.357177734375,2727622
2023-10-04,1822.0364990234375,1838.3646240234375,1816.99267578125,1831.6951904296875,1598694
2023-10-05,1830.64453125,1840.252685546875,1821.2615966796875,1822.10302734375,1588631
2023-10-06,1833.023193359375,1836.5130615234375,1820.79638671875,1830.6114501953125,1646193
2023-10-07,1835.8016357421875,1838.4127197265625,1832.0006103515625,1832.986083984375,2320769
2023-10-08,1854.7216796875,1857.3170166015625,1835.325439453125,1835.8353271484375,2951286
2023-10-09,1865.248779296875,1866.84619140625,1848.0406494140625,1854.6715087890625,2585700
2023-10-10,1863.0582275390625,1871.341552734375,1860.0701904296875,1865.101318359375,1838009
2023-10-11,1880.9310302734375,1881.74755859375,1862.125,1863.056396484375,2134138
2023-10-12,1878.1431884765625,1886.658447265625,1875.7877197265625,1880.8118896484375,2363792
2023-10-13,1928.3905029296875,1930.11376953125,1876.0677490234375,1878.1474609375,2499020
2023-10-14,1934.115478515625,1936.7989501953125,1925.58740234375,1928.36767578125,3009463
2023-10-15,1928.02197265625,1938.7890625,1927.6329345703125,1934.08740234375,2260320
2023-10-16,1922.4654541015625,1929.8211669921875,1915.2972412109375,1928.0303955078125,2455300
2023-10-17,1927.0968017578125,1931.355224609375,1918.6685791015625,1922.38330078125,2073078
2023-10-18,1946.368896484375,1955.7974853515625,1926.2899169921875,1927.096923828125,3611297
2023-10-19,1967.89599609375,1968.804931640625,1939.9268798828125,1946.385986328125,2732288
2023-10-20,1982.22509765625,1990.497802734375,1965.4561767578125,1967.92919921875,4930931
2023-10-21,1982.7059326171875,1985.4183349609375,1976.0703125,1982.2178955078125,5507698
2023-10-22,1977.5545654296875,1986.14892578125,1973.80810546875,1982.7808837890625,6889668
2023-10-23,1973.4830322265625,1982.72265625,1969.20751953125,1975.9869384765625,7533569
2023-10-24,1973.3304443359375,1981.57275390625,1961.094970703125,1973.229248046875,5763110
2023-10-25,1983.1053466796875,1989.16162109375,1970.0804443359375,1973.482666015625,5292730
2023-10-26,1983.4920654296875,1997.454833984375,1976.3563232421875,1983.1602783203125,5269629
2023-10-27,2009.585693359375,2018.7158203125,1977.45458984375,1983.491943359375,10056026
2023-10-28,2003.2794189453125,2010.6368408203125,1999.154296875,2009.4342041015625,4755275
2023-10-29,2006.0048828125,2010.6448974609375,2003.6832275390625,2004.601806640625,4221007
2023-10-30,2000.8955078125,2006.924560546875,1994.5711669921875,2006.0098876953125,3768337
2023-10-31,1993.8680419921875,2007.0145263671875,1988.228271484375,2000.9022216796875,3915184
2023-11-01,1989.202392578125,1993.89111328125,1976.3448486328125,1993.7255859375,4183681
2023-11-02,1985.8028564453125,1995.2332763671875,1979.8817138671875,1989.222900390625,2501069
2023-11-03,1993.4727783203125,2003.923828125,1982.2767333984375,1985.76220703125,1965957
2023-11-04,1995.771728515625,1997.9114990234375,1991.8583984375,1993.54736328125,1689364
2023-11-05,1991.0533447265625,2000.88916015625,1990.072265625,1995.7662353515625,2617727
2023-11-06,1980.8458251953125,1993.7630615234375,1980.2056884765625,1991.0533447265625,1610600
2023-11-07,1968.0743408203125,1981.9796142578125,1961.2442626953125,1980.840576171875,2187945
2023-11-08,1954.46240234375,1974.0953369140625,1952.5650634765625,1968.0872802734375,2739780
2023-11-09,1959.6356201171875,1970.2706298828125,1946.5379638671875,1954.468505859375,3975762
